RESPNO,REGION,URBRUR,Q1,Q6A,Q6B,Q6C,Q6E,Q94,Q93A,Q100,Q90A,Q90B,Q90C,Q90D,Q90E,Q90F,food_insecurity_label,location_type,is_food_insecure
GHA1167,270.0,1.0,35.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Never,Urban,0
GHA1168,270.0,1.0,48.0,2.0,0.0,1.0,4.0,8.0,3.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,Several times,Urban,1
GHA1169,263.0,1.0,32.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,Never,Urban,0
GHA1170,270.0,1.0,46.0,0.0,0.0,2.0,4.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,Never,Urban,0
GHA1171,263.0,1.0,31.0,2.0,0.0,2.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,Several times,Urban,1
GHA1172,266.0,2.0,22.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,Never,Rural,0
GHA1173,266.0,2.0,25.0,0.0,4.0,0.0,4.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,Never,Rural,0
GHA1174,266.0,2.0,25.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,Never,Rural,0
GHA1175,263.0,1.0,21.0,3.0,2.0,0.0,3.0,7.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,Many times,Urban,1
GHA1176,266.0,2.0,74.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,Once/Twice,Rural,1
GHA1177,262.0,2.0,74.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,Once/Twice,Rural,1
GHA1178,275.0,2.0,53.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,Once/Twice,Rural,1
GHA1179,269.0,2.0,22.0,0.0,0.0,0.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,Never,Rural,0
GHA1180,275.0,2.0,52.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,Once/Twice,Rural,1
GHA1181,270.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,Never,Urban,0
GHA1182,262.0,2.0,29.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,Once/Twice,Rural,1
GHA1183,270.0,1.0,42.0,0.0,1.0,0.0,2.0,6.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,Never,Urban,0
GHA1184,262.0,2.0,29.0,2.0,2.0,0.0,2.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,Several times,Rural,1
GHA1185,267.0,1.0,35.0,0.0,0.0,1.0,3.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,Never,Urban,0
GHA1186,267.0,1.0,47.0,0.0,0.0,1.0,1.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,Never,Urban,0
GHA1187,267.0,1.0,38.0,0.0,0.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,Never,Urban,0
GHA1188,267.0,1.0,23.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,Never,Urban,0
GHA1189,270.0,1.0,44.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,Never,Urban,0
GHA1190,263.0,1.0,39.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,Never,Urban,0
GHA1191,263.0,1.0,32.0,1.0,2.0,0.0,1.0,9.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,Once/Twice,Urban,1
GHA1192,262.0,2.0,32.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,Never,Rural,0
GHA1193,273.0,1.0,20.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,Once/Twice,Urban,1
GHA1194,266.0,2.0,45.0,1.0,2.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,Once/Twice,Rural,1
GHA1195,275.0,2.0,26.0,1.0,0.0,1.0,3.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,Once/Twice,Rural,1
GHA1196,273.0,1.0,40.0,2.0,2.0,2.0,1.0,7.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,Several times,Urban,1
GHA1197,273.0,1.0,35.0,1.0,3.0,0.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,Once/Twice,Urban,1
GHA1198,275.0,2.0,63.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Once/Twice,Rural,1
GHA1199,274.0,2.0,55.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,Several times,Rural,1
GHA1200,274.0,2.0,20.0,0.0,0.0,0.0,2.0,5.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,Never,Rural,0
GHA1201,266.0,2.0,36.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,Never,Rural,0
GHA1202,263.0,1.0,35.0,0.0,2.0,0.0,2.0,4.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,Never,Urban,0
GHA1203,266.0,2.0,43.0,1.0,4.0,3.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,Once/Twice,Rural,1
GHA1204,266.0,2.0,46.0,0.0,4.0,1.0,4.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,Never,Rural,0
GHA1205,267.0,1.0,76.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,9.0,2.0,Never,Urban,0
GHA1206,270.0,1.0,39.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,Never,Urban,0
GHA1207,267.0,1.0,35.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,Never,Urban,0
GHA1208,263.0,1.0,25.0,0.0,0.0,0.0,2.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,Never,Urban,0
GHA1209,267.0,1.0,23.0,0.0,0.0,0.0,2.0,7.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,Never,Urban,0
GHA1210,270.0,1.0,37.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,Many times,Urban,1
GHA1211,273.0,1.0,37.0,3.0,3.0,1.0,1.0,8.0,3.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,Many times,Urban,1
GHA1212,267.0,1.0,54.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,Never,Urban,0
GHA1213,273.0,1.0,32.0,3.0,3.0,3.0,3.0,5.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,Many times,Urban,1
GHA1214,273.0,1.0,19.0,3.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,Many times,Urban,1
GHA1215,275.0,2.0,60.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,Never,Rural,0
GHA1216,274.0,2.0,45.0,4.0,2.0,3.0,4.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,Always,Rural,1
GHA1217,273.0,1.0,27.0,3.0,3.0,2.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,Many times,Urban,1
GHA1218,274.0,2.0,26.0,0.0,0.0,0.0,2.0,6.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,Never,Rural,0
GHA1219,273.0,1.0,21.0,2.0,3.0,0.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,Several times,Urban,1
GHA1220,271.0,1.0,32.0,0.0,0.0,0.0,2.0,6.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,Never,Urban,0
GHA1221,267.0,1.0,18.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,Never,Urban,0
GHA1222,267.0,1.0,32.0,0.0,0.0,0.0,2.0,8.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,Never,Urban,0
GHA1223,267.0,1.0,45.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,Never,Urban,0
GHA1224,267.0,1.0,33.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,Never,Urban,0
GHA1225,269.0,2.0,23.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,Never,Rural,0
GHA1226,264.0,1.0,40.0,2.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,Several times,Urban,1
GHA1227,264.0,1.0,32.0,0.0,0.0,1.0,1.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,Never,Urban,0
GHA1228,264.0,1.0,26.0,1.0,2.0,0.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,Once/Twice,Urban,1
GHA1229,264.0,1.0,35.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,Several times,Urban,1
GHA1230,262.0,1.0,50.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,Once/Twice,Urban,1
GHA1231,269.0,2.0,48.0,2.0,1.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,Several times,Rural,1
GHA1232,262.0,1.0,58.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,Never,Urban,0
GHA1233,262.0,1.0,27.0,2.0,0.0,1.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,Several times,Urban,1
GHA1234,262.0,1.0,66.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,Never,Urban,0
GHA1235,263.0,1.0,20.0,2.0,2.0,0.0,2.0,5.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,Several times,Urban,1
GHA1236,269.0,2.0,29.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,Never,Rural,0
GHA1237,263.0,1.0,23.0,0.0,2.0,0.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,Never,Urban,0
GHA1238,267.0,1.0,28.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,Never,Urban,0
GHA1239,267.0,1.0,20.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,Never,Urban,0
GHA1240,266.0,2.0,26.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,Never,Rural,0
GHA1241,274.0,2.0,47.0,3.0,3.0,3.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,Many times,Rural,1
GHA1242,263.0,1.0,35.0,1.0,1.0,0.0,1.0,8.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,Once/Twice,Urban,1
GHA1243,263.0,1.0,51.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,Never,Urban,0
GHA1244,266.0,2.0,26.0,1.0,0.0,2.0,2.0,5.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,Once/Twice,Rural,1
GHA1245,263.0,1.0,25.0,2.0,2.0,0.0,1.0,7.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,Several times,Urban,1
GHA1246,263.0,1.0,34.0,0.0,2.0,0.0,3.0,8.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,Never,Urban,0
GHA1247,264.0,1.0,36.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,Never,Urban,0
GHA1248,266.0,2.0,39.0,2.0,0.0,0.0,2.0,5.0,2.0,1.0,2.0,2.0,0.0,9.0,2.0,2.0,Several times,Rural,1
GHA1249,267.0,1.0,28.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,Never,Urban,0
GHA1250,264.0,1.0,60.0,0.0,0.0,0.0,2.0,5.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,Never,Urban,0
GHA1251,269.0,2.0,27.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,Never,Rural,0
GHA1252,263.0,1.0,38.0,2.0,2.0,0.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,Several times,Urban,1
GHA1253,264.0,1.0,18.0,2.0,0.0,0.0,1.0,4.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,Several times,Urban,1
GHA1254,264.0,1.0,42.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,Once/Twice,Urban,1
GHA1255,266.0,2.0,36.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,Never,Rural,0
GHA1256,262.0,1.0,20.0,1.0,2.0,1.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,Once/Twice,Urban,1
GHA1257,267.0,1.0,18.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,Once/Twice,Urban,1
GHA1258,263.0,1.0,35.0,0.0,0.0,0.0,1.0,6.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,Never,Urban,0
GHA1259,269.0,2.0,47.0,0.0,0.0,0.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,Never,Rural,0
GHA1260,269.0,2.0,26.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,Never,Rural,0
GHA1261,262.0,1.0,45.0,2.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,Several times,Urban,1
GHA1262,270.0,1.0,21.0,0.0,0.0,0.0,3.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,Never,Urban,0
GHA1263,270.0,1.0,19.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,Once/Twice,Urban,1
GHA1264,262.0,1.0,45.0,2.0,0.0,0.0,2.0,4.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,Several times,Urban,1
GHA1265,275.0,1.0,42.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,Never,Urban,0
GHA1266,263.0,1.0,38.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Never,Urban,0
GHA1267,263.0,1.0,30.0,2.0,2.0,0.0,2.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,Several times,Urban,1
GHA1268,275.0,1.0,43.0,0.0,0.0,1.0,2.0,8.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,Never,Urban,0
GHA1269,270.0,1.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,Never,Urban,0
GHA1270,262.0,1.0,26.0,2.0,0.0,0.0,1.0,5.0,3.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,Several times,Urban,1
GHA1271,274.0,2.0,30.0,2.0,2.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,Several times,Rural,1
GHA1272,266.0,2.0,52.0,0.0,0.0,1.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,Never,Rural,0
GHA1273,263.0,1.0,28.0,0.0,0.0,0.0,1.0,5.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,Never,Urban,0
GHA1274,260.0,2.0,61.0,4.0,4.0,3.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Always,Rural,1
GHA1275,266.0,2.0,46.0,0.0,0.0,1.0,0.0,8.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,Never,Rural,0
GHA1276,260.0,2.0,39.0,0.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,Never,Rural,0
GHA1277,267.0,1.0,38.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,Never,Urban,0
GHA1278,267.0,1.0,30.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,Never,Urban,0
GHA1279,266.0,2.0,29.0,0.0,0.0,0.0,2.0,5.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,Never,Rural,0
GHA1280,266.0,2.0,26.0,1.0,2.0,0.0,3.0,8.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,Once/Twice,Rural,1
GHA1281,269.0,2.0,38.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,Never,Rural,0
GHA1282,263.0,1.0,40.0,0.0,0.0,1.0,1.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,Never,Urban,0
GHA1283,267.0,1.0,38.0,0.0,0.0,1.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,Never,Urban,0
GHA1284,267.0,2.0,18.0,0.0,0.0,1.0,2.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,Never,Rural,0
GHA1285,267.0,2.0,46.0,0.0,0.0,2.0,2.0,6.0,3.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,Never,Rural,0
GHA1286,269.0,2.0,36.0,1.0,2.0,0.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,Once/Twice,Rural,1
GHA1287,267.0,2.0,61.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,Never,Rural,0
GHA1288,274.0,2.0,28.0,1.0,0.0,0.0,2.0,6.0,3.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,Once/Twice,Rural,1
GHA1289,263.0,1.0,56.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,Once/Twice,Urban,1
GHA1290,261.0,2.0,21.0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,Never,Rural,0
GHA1291,261.0,2.0,43.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,Never,Rural,0
GHA1292,270.0,1.0,21.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,Never,Urban,0
GHA1293,270.0,1.0,45.0,4.0,4.0,4.0,4.0,8.0,3.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,Always,Urban,1
GHA1294,267.0,2.0,75.0,2.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,Several times,Rural,1
GHA1295,275.0,1.0,69.0,2.0,0.0,1.0,2.0,6.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,Several times,Urban,1
GHA1296,267.0,1.0,50.0,0.0,0.0,0.0,3.0,4.0,3.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,Never,Urban,0
GHA1297,263.0,1.0,67.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,Once/Twice,Urban,1
GHA1298,270.0,1.0,43.0,2.0,2.0,2.0,3.0,5.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,Several times,Urban,1
GHA1299,267.0,2.0,82.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Never,Rural,0
GHA1300,267.0,2.0,37.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,Never,Rural,0
GHA1301,267.0,1.0,50.0,2.0,0.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,Several times,Urban,1
GHA1302,267.0,1.0,27.0,0.0,3.0,0.0,4.0,5.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,Never,Urban,0
GHA1303,267.0,2.0,31.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,Never,Rural,0
GHA1304,263.0,1.0,41.0,0.0,0.0,0.0,2.0,6.0,3.0,2.0,2.0,2.0,0.0,9.0,2.0,2.0,Never,Urban,0
GHA1305,267.0,1.0,25.0,0.0,0.0,0.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,Never,Urban,0
GHA1306,263.0,1.0,28.0,2.0,1.0,2.0,2.0,5.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,Several times,Urban,1
GHA1307,260.0,2.0,59.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,Always,Rural,1
GHA1308,260.0,2.0,28.0,0.0,0.0,2.0,1.0,5.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,Never,Rural,0
GHA1309,260.0,2.0,49.0,1.0,0.0,1.0,3.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,Once/Twice,Rural,1
GHA1310,270.0,1.0,39.0,2.0,0.0,2.0,3.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,Several times,Urban,1
GHA1311,263.0,1.0,28.0,0.0,0.0,0.0,1.0,8.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,Never,Urban,0
GHA1312,261.0,2.0,40.0,0.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,Never,Rural,0
GHA1313,263.0,1.0,36.0,0.0,0.0,1.0,1.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,Never,Urban,0
GHA1314,275.0,1.0,42.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,Never,Urban,0
GHA1315,275.0,1.0,30.0,1.0,0.0,1.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,Once/Twice,Urban,1
GHA1316,274.0,2.0,50.0,2.0,2.0,2.0,4.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,Several times,Rural,1
GHA1317,267.0,2.0,59.0,2.0,0.0,3.0,1.0,6.0,3.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,Several times,Rural,1
GHA1318,274.0,2.0,30.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,Never,Rural,0
GHA1319,267.0,1.0,36.0,1.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,Once/Twice,Urban,1
GHA1320,261.0,2.0,58.0,0.0,3.0,0.0,1.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,Never,Rural,0
GHA1321,275.0,1.0,44.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,Never,Urban,0
GHA1322,263.0,1.0,45.0,2.0,2.0,2.0,3.0,5.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,Several times,Urban,1
GHA1323,260.0,2.0,34.0,4.0,0.0,0.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,Always,Rural,1
GHA1324,270.0,1.0,21.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,9.0,2.0,Never,Urban,0
GHA1325,260.0,2.0,24.0,0.0,0.0,0.0,2.0,5.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,Never,Rural,0
GHA1326,263.0,1.0,23.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,Never,Urban,0
GHA1327,263.0,1.0,34.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,Never,Urban,0
GHA1328,269.0,1.0,36.0,0.0,0.0,0.0,3.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,Never,Urban,0
GHA1329,275.0,1.0,29.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,Once/Twice,Urban,1
GHA1330,266.0,1.0,45.0,0.0,0.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,Never,Urban,0
GHA1331,269.0,1.0,21.0,0.0,0.0,0.0,2.0,5.0,3.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,Never,Urban,0
GHA1332,262.0,2.0,35.0,0.0,0.0,0.0,3.0,8.0,3.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,Never,Rural,0
GHA1333,262.0,2.0,43.0,3.0,0.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,Many times,Rural,1
GHA1334,266.0,1.0,32.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,Never,Urban,0
GHA1335,266.0,1.0,70.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,Never,Urban,0
GHA1336,274.0,2.0,40.0,2.0,3.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Several times,Rural,1
GHA1337,266.0,1.0,38.0,1.0,0.0,0.0,3.0,5.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,Once/Twice,Urban,1
GHA1338,262.0,2.0,68.0,1.0,1.0,4.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,Once/Twice,Rural,1
GHA1339,262.0,2.0,20.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,Never,Rural,0
